id_restaurant,href_inspection
25EF9FFA09EA1A8B88257C780076A688,Food-InspectionDetails?OpenView&RestrictToCategory=70E1D45F00F9C49285257F1D005D091A
25EF9FFA09EA1A8B88257C780076A688,Food-InspectionDetails?OpenView&RestrictToCategory=75FBAD09E746439785257F1D005F2A37
25EF9FFA09EA1A8B88257C780076A688,Food-InspectionDetails?OpenView&RestrictToCategory=28DB978CE4B63EC185257E9D006B83EA
25EF9FFA09EA1A8B88257C780076A688,Food-InspectionDetails?OpenView&RestrictToCategory=4C3414CE1743EDD185257E9D006B85EC
25EF9FFA09EA1A8B88257C780076A688,Food-InspectionDetails?OpenView&RestrictToCategory=9963F6E373A0681285257DD3006C7187
25EF9FFA09EA1A8B88257C780076A688,Food-InspectionDetails?OpenView&RestrictToCategory=5EDE54D647FE8C0285257DD3006CE221
25EF9FFA09EA1A8B88257C780076A688,Food-InspectionDetails?OpenView&RestrictToCategory=EFA8D4768E73B65785257D310061B911
25EF9FFA09EA1A8B88257C780076A688,Food-InspectionDetails?OpenView&RestrictToCategory=61F52777D3BA122485257D310061877E
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=FCFC926FA07BEEDE852581DA00693179
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=1D7C21ECFF951194852581DA00571002
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=AB996135F803F9688525812B0044FE73
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=7EF84B3259FC99718525813300537F50
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=3D805F03CF66A8EF852580B9004F86D3
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=8FC9C09955FE4D14852580B9004DA99C
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=8CA5E0C5B8F53C5185257F8600645DCD
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=CBAE4BA6C46968E885257F860063AFFD
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=DC83C988261B9EFE85257F46004DA6A9
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=7CD548830DF70C3C85257F02006CF8AD
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=A8C77A000626D44C85257F02006DFB82
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=BB3A7C2B62F8E0FE85257E9E004D023D
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=CAB90D86AA29A16885257E9E004BB70C
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=566F1A8BA897D89B85257DCC005CD19A
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=1A4B13CE507C74EB85257DCC005AE6AE
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=CE02E404CE21CB2885257D66005A1B7B
9ECCC0269C18D4FB88257C780076A641,Food-InspectionDetails?OpenView&RestrictToCategory=03A98B8FC7996B9585257D6600592C23
C14C8F480C6CD28585257D730061A1AE,Food-InspectionDetails?OpenView&RestrictToCategory=4B5E0570CE029221852581E80060D28A
C14C8F480C6CD28585257D730061A1AE,Food-InspectionDetails?OpenView&RestrictToCategory=60253B8759939CD88525813E005C6939
C14C8F480C6CD28585257D730061A1AE,Food-InspectionDetails?OpenView&RestrictToCategory=8C0338242350F560852580A60061A7D0
C14C8F480C6CD28585257D730061A1AE,Food-InspectionDetails?OpenView&RestrictToCategory=29C30206A8FF8AA7852580040055CEAA
C14C8F480C6CD28585257D730061A1AE,Food-InspectionDetails?OpenView&RestrictToCategory=C3C8DB8C3B61693485257F5C006AE386
C14C8F480C6CD28585257D730061A1AE,Food-InspectionDetails?OpenView&RestrictToCategory=89B56F1006624B7585257EA7006944A0
C14C8F480C6CD28585257D730061A1AE,Food-InspectionDetails?OpenView&RestrictToCategory=41FE09E7B8AB185785257DE800584844
C14C8F480C6CD28585257D730061A1AE,Food-InspectionDetails?OpenView&RestrictToCategory=417592C2AF3FC9C385257DD40052C1E0
C14C8F480C6CD28585257D730061A1AE,Food-InspectionDetails?OpenView&RestrictToCategory=1D0E053FC425F46485257DB100756D31
C14C8F480C6CD28585257D730061A1AE,Food-InspectionDetails?OpenView&RestrictToCategory=128C00C9C2DF2D5B85257DA2006E10D8
C14C8F480C6CD28585257D730061A1AE,Food-InspectionDetails?OpenView&RestrictToCategory=68301D10B5BCBA9A85257D9A00641E15
8595D1953C30A65B88257C780076AC6A,Food-InspectionDetails?OpenView&RestrictToCategory=6AA66A3031FB7AFB852581630066D34D
8595D1953C30A65B88257C780076AC6A,Food-InspectionDetails?OpenView&RestrictToCategory=91E7B452C8FB93A08525816300668164
8595D1953C30A65B88257C780076AC6A,Food-InspectionDetails?OpenView&RestrictToCategory=3D6BB0E51C0CFC88852580BA0072F585
8595D1953C30A65B88257C780076AC6A,Food-InspectionDetails?OpenView&RestrictToCategory=0A95D45167655C6E852580BA00735283
8595D1953C30A65B88257C780076AC6A,Food-InspectionDetails?OpenView&RestrictToCategory=3473B4F3054496C685257FDF005601B1
8595D1953C30A65B88257C780076AC6A,Food-InspectionDetails?OpenView&RestrictToCategory=7CAFCD7FFDAC23CD85257FDF0056AA04
8595D1953C30A65B88257C780076AC6A,Food-InspectionDetails?OpenView&RestrictToCategory=232587622ABA52DB85257FDF00568A6C
8595D1953C30A65B88257C780076AC6A,Food-InspectionDetails?OpenView&RestrictToCategory=2300D17CD6A5EE1385257F400072F968
8595D1953C30A65B88257C780076AC6A,Food-InspectionDetails?OpenView&RestrictToCategory=62BFCA11F288DECD85257F23006C3B5B
8595D1953C30A65B88257C780076AC6A,Food-InspectionDetails?OpenView&RestrictToCategory=28E97C2D743F040885257F23006AC80E
8595D1953C30A65B88257C780076AC6A,Food-InspectionDetails?OpenView&RestrictToCategory=C11010ECE24FA73985257E2600707337
8595D1953C30A65B88257C780076AC6A,Food-InspectionDetails?OpenView&RestrictToCategory=DC5B8FF4AA05B65285257E260071550A
8595D1953C30A65B88257C780076AC6A,Food-InspectionDetails?OpenView&RestrictToCategory=8620203814254CE885257DB600736E86
8595D1953C30A65B88257C780076AC6A,Food-InspectionDetails?OpenView&RestrictToCategory=26A04A56FCFA0A9E85257DB60072D8B8
8595D1953C30A65B88257C780076AC6A,Food-InspectionDetails?OpenView&RestrictToCategory=D87DD97084535E2685257D630062E7AF
8595D1953C30A65B88257C780076AC6A,Food-InspectionDetails?OpenView&RestrictToCategory=1DDE2E11FB5EFC8A85257D6300637731
3EF74F18CFF8032A88257C780076AD0E,Food-InspectionDetails?OpenView&RestrictToCategory=7F67280D93D4DC08852581EE005A8273
3EF74F18CFF8032A88257C780076AD0E,Food-InspectionDetails?OpenView&RestrictToCategory=C6564EB028545A77852581920068294E
3EF74F18CFF8032A88257C780076AD0E,Food-InspectionDetails?OpenView&RestrictToCategory=8DEC38E3D4378BA08525819200685287
3EF74F18CFF8032A88257C780076AD0E,Food-InspectionDetails?OpenView&RestrictToCategory=98556E3D3DDCF646852580AA0056F89A
3EF74F18CFF8032A88257C780076AD0E,Food-InspectionDetails?OpenView&RestrictToCategory=8A47C5CE6F1E18FF852580AA005712D0
3EF74F18CFF8032A88257C780076AD0E,Food-InspectionDetails?OpenView&RestrictToCategory=C52A038D057EE8B185258043004E79B9
3EF74F18CFF8032A88257C780076AD0E,Food-InspectionDetails?OpenView&RestrictToCategory=533F2029781BD2DD85258043004E6B3B
3EF74F18CFF8032A88257C780076AD0E,Food-InspectionDetails?OpenView&RestrictToCategory=B354B1C2BD9CF40C8525800A005953E5
3EF74F18CFF8032A88257C780076AD0E,Food-InspectionDetails?OpenView&RestrictToCategory=5396A445FF084ECA85257F320055EDF7
3EF74F18CFF8032A88257C780076AD0E,Food-InspectionDetails?OpenView&RestrictToCategory=3851CB010823306B85257F3200560817
3EF74F18CFF8032A88257C780076AD0E,Food-InspectionDetails?OpenView&RestrictToCategory=35FFA51ADD221F4485257EC7006679AC
3EF74F18CFF8032A88257C780076AD0E,Food-InspectionDetails?OpenView&RestrictToCategory=9D7F24B77D033D6185257EC7006660AE
3EF74F18CFF8032A88257C780076AD0E,Food-InspectionDetails?OpenView&RestrictToCategory=83822D6181FC4F2F85257DEF0071FB29
3EF74F18CFF8032A88257C780076AD0E,Food-InspectionDetails?OpenView&RestrictToCategory=CB70EE9AF024D39885257DEF0071FEEC
3EF74F18CFF8032A88257C780076AD0E,Food-InspectionDetails?OpenView&RestrictToCategory=0C9B2439B82F824985257D79006D9807
3EF74F18CFF8032A88257C780076AD0E,Food-InspectionDetails?OpenView&RestrictToCategory=EB8F56DA87A81F7C85257D79006C15A1
E19E9667CCC54FA588257C780076A903,Food-InspectionDetails?OpenView&RestrictToCategory=5ACF0E86DA2A548F8525816F006B1292
E19E9667CCC54FA588257C780076A903,Food-InspectionDetails?OpenView&RestrictToCategory=B0BB7B76BBFCCBB38525816F0067CBB5
E19E9667CCC54FA588257C780076A903,Food-InspectionDetails?OpenView&RestrictToCategory=A21E04FC21A4484B852580D30063EAF5
E19E9667CCC54FA588257C780076A903,Food-InspectionDetails?OpenView&RestrictToCategory=034CDFDC591AFF00852580CE007AE331
E19E9667CCC54FA588257C780076A903,Food-InspectionDetails?OpenView&RestrictToCategory=5CF9063C96A53A02852580CE007A2D0B
E19E9667CCC54FA588257C780076A903,Food-InspectionDetails?OpenView&RestrictToCategory=EF5A1620370E534685258057006B1D01
E19E9667CCC54FA588257C780076A903,Food-InspectionDetails?OpenView&RestrictToCategory=F5DC07F7F83D018285257F42006C7A33
E19E9667CCC54FA588257C780076A903,Food-InspectionDetails?OpenView&RestrictToCategory=DE842F04FE45BAE185257EDE0066C36A
E19E9667CCC54FA588257C780076A903,Food-InspectionDetails?OpenView&RestrictToCategory=5D40581165E54AB285257DDA00743970
E19E9667CCC54FA588257C780076A903,Food-InspectionDetails?OpenView&RestrictToCategory=777704979DD6CF6485257DD6005A2CD7
E19E9667CCC54FA588257C780076A903,Food-InspectionDetails?OpenView&RestrictToCategory=6172F5072E11F5C085257DA100692DB0
E19E9667CCC54FA588257C780076A903,Food-InspectionDetails?OpenView&RestrictToCategory=1E0279C5848BE84785257D9A0073C8CE
E19E9667CCC54FA588257C780076A903,Food-InspectionDetails?OpenView&RestrictToCategory=53CC396E16A7193485257C9F006F06E9
E19E9667CCC54FA588257C780076A903,Food-InspectionDetails?OpenView&RestrictToCategory=B8F656FE2E6FF70785257C9E00650D0A
0CE713B1AE005F8588257C780076B1C7,Food-InspectionDetails?OpenView&RestrictToCategory=D7EF9662606016C4852581F500604017
0CE713B1AE005F8588257C780076B1C7,Food-InspectionDetails?OpenView&RestrictToCategory=D864C66762EBB61D852581E700615ECB
0CE713B1AE005F8588257C780076B1C7,Food-InspectionDetails?OpenView&RestrictToCategory=99EAEA02088A205F852580B3005F8E49
0CE713B1AE005F8588257C780076B1C7,Food-InspectionDetails?OpenView&RestrictToCategory=E19A7C795738C5F685257FCD00593564
0CE713B1AE005F8588257C780076B1C7,Food-InspectionDetails?OpenView&RestrictToCategory=911311381B8E894F85257F2A005BDD22
0CE713B1AE005F8588257C780076B1C7,Food-InspectionDetails?OpenView&RestrictToCategory=D94D41E18BC1CFEB85257E7D006269D4
0CE713B1AE005F8588257C780076B1C7,Food-InspectionDetails?OpenView&RestrictToCategory=9ED846E4B8C2AF2485257DCC0064B542
0CE713B1AE005F8588257C780076B1C7,Food-InspectionDetails?OpenView&RestrictToCategory=6089EB3FB3EE6FE485257D1E0063AB22
809DFBF21B95E3DC85257CB3005818E1,Food-InspectionDetails?OpenView&RestrictToCategory=AD45FA14FF83F38C852581EF006DD86E
809DFBF21B95E3DC85257CB3005818E1,Food-InspectionDetails?OpenView&RestrictToCategory=22141ED9D50AD44985258133004805BE
809DFBF21B95E3DC85257CB3005818E1,Food-InspectionDetails?OpenView&RestrictToCategory=4FED46F93FFCC356852580BA0072BCB2
809DFBF21B95E3DC85257CB3005818E1,Food-InspectionDetails?OpenView&RestrictToCategory=67F78C476BD89C7385257FA9006BEBF6
809DFBF21B95E3DC85257CB3005818E1,Food-InspectionDetails?OpenView&RestrictToCategory=53992E1BD52F78EC85257F45006D8CF2
809DFBF21B95E3DC85257CB3005818E1,Food-InspectionDetails?OpenView&RestrictToCategory=B3BFE765FA87F06085257E20005E258E
809DFBF21B95E3DC85257CB3005818E1,Food-InspectionDetails?OpenView&RestrictToCategory=1E4FB3B15D890E9A85257DDD005E6DAE
809DFBF21B95E3DC85257CB3005818E1,Food-InspectionDetails?OpenView&RestrictToCategory=764929B17E86C74685257DDD005EBE92
809DFBF21B95E3DC85257CB3005818E1,Food-InspectionDetails?OpenView&RestrictToCategory=B740A69E49AF644F85257CBB004A8854
97EDD7ABB30EBF8288257C780076A82D,Food-InspectionDetails?OpenView&RestrictToCategory=DB30E666B9881DA08525819F00448A1C
97EDD7ABB30EBF8288257C780076A82D,Food-InspectionDetails?OpenView&RestrictToCategory=A7D05E0FD638AB848525812800519A46
97EDD7ABB30EBF8288257C780076A82D,Food-InspectionDetails?OpenView&RestrictToCategory=BBFD4ED62D092216852580110060E14C
97EDD7ABB30EBF8288257C780076A82D,Food-InspectionDetails?OpenView&RestrictToCategory=EF5EACE7A5221CCF85257FEE004FC543
97EDD7ABB30EBF8288257C780076A82D,Food-InspectionDetails?OpenView&RestrictToCategory=7E2DBF7EBAC62CDA85257EAC00646B48
97EDD7ABB30EBF8288257C780076A82D,Food-InspectionDetails?OpenView&RestrictToCategory=DB86D7CB9974AE4885257E5900588173
97EDD7ABB30EBF8288257C780076A82D,Food-InspectionDetails?OpenView&RestrictToCategory=7E96A5830BD5ECBE85257D2C006B02A6
97EDD7ABB30EBF8288257C780076A82D,Food-InspectionDetails?OpenView&RestrictToCategory=15FBD6E02802318485257D080060E1C2
2C4868002E2C66A788257C780076B53E,Food-InspectionDetails?OpenView&RestrictToCategory=CB422B41AAF259468525811E006066C2
2C4868002E2C66A788257C780076B53E,Food-InspectionDetails?OpenView&RestrictToCategory=67E282490403307485257F79006B6F42
2C4868002E2C66A788257C780076B53E,Food-InspectionDetails?OpenView&RestrictToCategory=7D644CD789817A3585257EC4006F39A9
2C4868002E2C66A788257C780076B53E,Food-InspectionDetails?OpenView&RestrictToCategory=970D2841878CA1E585257D62006D0EE4
2C4868002E2C66A788257C780076B53E,Food-InspectionDetails?OpenView&RestrictToCategory=643495BC4A6269C088257D0300546CA5
BD658EACC3283E7288257C780076B489,Food-InspectionDetails?OpenView&RestrictToCategory=5CB7211ECFCEF906852580E30069F50D
BD658EACC3283E7288257C780076B489,Food-InspectionDetails?OpenView&RestrictToCategory=28541DFD72B915FC85257F87006631F3
BD658EACC3283E7288257C780076B489,Food-InspectionDetails?OpenView&RestrictToCategory=EED9BC699A4E7D3485257EF8006C3B93
BD658EACC3283E7288257C780076B489,Food-InspectionDetails?OpenView&RestrictToCategory=AFF56C1B62F6B9C185257E0B0066DE7C
BD658EACC3283E7288257C780076B489,Food-InspectionDetails?OpenView&RestrictToCategory=EA4BE89F7B30D32185257E040066900D
BD658EACC3283E7288257C780076B489,Food-InspectionDetails?OpenView&RestrictToCategory=5E4942CC05FF42FE85257D410069F0A5
BD658EACC3283E7288257C780076B489,Food-InspectionDetails?OpenView&RestrictToCategory=1604480B8D2650CF85257DCB004A4089
65B650CD5F0BFE8488257C780076A82E,Food-InspectionDetails?OpenView&RestrictToCategory=15367AE791F0C162852580DF0068BE96
65B650CD5F0BFE8488257C780076A82E,Food-InspectionDetails?OpenView&RestrictToCategory=0143CC528ADEE29A85258003006DDD4A
65B650CD5F0BFE8488257C780076A82E,Food-InspectionDetails?OpenView&RestrictToCategory=2694B1DED830151B85257F49006AA090
65B650CD5F0BFE8488257C780076A82E,Food-InspectionDetails?OpenView&RestrictToCategory=7732704D5C0EF91C85257EC1006D4984
65B650CD5F0BFE8488257C780076A82E,Food-InspectionDetails?OpenView&RestrictToCategory=D21D83984214C27485257EA0006D3C8B
65B650CD5F0BFE8488257C780076A82E,Food-InspectionDetails?OpenView&RestrictToCategory=25A8114D7C2CCFE485257DB1006B733F
65B650CD5F0BFE8488257C780076A82E,Food-InspectionDetails?OpenView&RestrictToCategory=884978E98640836485257CCC006ADE96
B0D553079A70310E88257C780076ACE2,Food-InspectionDetails?OpenView&RestrictToCategory=7BB8754788A07F2C852580F0005A1275
B0D553079A70310E88257C780076ACE2,Food-InspectionDetails?OpenView&RestrictToCategory=F318883C8D02BF2485257F80006317DE
B0D553079A70310E88257C780076ACE2,Food-InspectionDetails?OpenView&RestrictToCategory=B1F11418506BDDC685257E450056498B
B0D553079A70310E88257C780076ACE2,Food-InspectionDetails?OpenView&RestrictToCategory=00A38DCF4949044C85257DCD0012E843
B0D553079A70310E88257C780076ACE2,Food-InspectionDetails?OpenView&RestrictToCategory=E780E8193A9DA32185257D100056BF3C
548E96755C3E04E388257C780076B77E,Food-InspectionDetails?OpenView&RestrictToCategory=15FE5C2AEE69795B852581E0005DFC57
548E96755C3E04E388257C780076B77E,Food-InspectionDetails?OpenView&RestrictToCategory=DBE2BD9F6427B7DD852581140068E87D
548E96755C3E04E388257C780076B77E,Food-InspectionDetails?OpenView&RestrictToCategory=4C02FAE9D6C54E1A85257FCA007240B1
548E96755C3E04E388257C780076B77E,Food-InspectionDetails?OpenView&RestrictToCategory=B6422B28A3B2B63085257E2A005AB889
548E96755C3E04E388257C780076B77E,Food-InspectionDetails?OpenView&RestrictToCategory=7A604CBDB725BD4988257D8F0071AEFA
548E96755C3E04E388257C780076B77E,Food-InspectionDetails?OpenView&RestrictToCategory=1C36AEF198D0A21488257D0A006A6004
DE0E80D6B38988CE88257C780076B82F,Food-InspectionDetails?OpenView&RestrictToCategory=3EA84FE67C0EF39D85258144006EB529
DE0E80D6B38988CE88257C780076B82F,Food-InspectionDetails?OpenView&RestrictToCategory=C0DAB2BC792B467C85257FEF006E5737
DE0E80D6B38988CE88257C780076B82F,Food-InspectionDetails?OpenView&RestrictToCategory=F038D64E61ABA15E85257ED6005F31A0
DE0E80D6B38988CE88257C780076B82F,Food-InspectionDetails?OpenView&RestrictToCategory=61C3F10CE0CC024A85257DCE006739D3
DE0E80D6B38988CE88257C780076B82F,Food-InspectionDetails?OpenView&RestrictToCategory=5F27235A0A11CB8E85257D5400575AE2
8C70EA66E8349B34852580B1005A1DE9,Food-InspectionDetails?OpenView&RestrictToCategory=1D161AB4D93A1255852581AD006F1437
8C70EA66E8349B34852580B1005A1DE9,Food-InspectionDetails?OpenView&RestrictToCategory=17C4DEBBE67AFB62852581AD00704DA9
8C70EA66E8349B34852580B1005A1DE9,Food-InspectionDetails?OpenView&RestrictToCategory=D9A3340DA1996408852580C60058CE5F
8C70EA66E8349B34852580B1005A1DE9,Food-InspectionDetails?OpenView&RestrictToCategory=B7DE3722DB2D65BE852580C60057F96A
E287ACC0B81C9F7F852580B1005C4EEA,Food-InspectionDetails?OpenView&RestrictToCategory=3373375017E07D5D852581AD0069688C
E287ACC0B81C9F7F852580B1005C4EEA,Food-InspectionDetails?OpenView&RestrictToCategory=7FAE8B430600176A852580C9005AB686
E287ACC0B81C9F7F852580B1005C4EEA,Food-InspectionDetails?OpenView&RestrictToCategory=EB0E894FA5B4D623852580C60051C6A2
135E0CB1A24E2CBE85258029004D9E34,Food-InspectionDetails?OpenView&RestrictToCategory=F646AB6BFD882DBB85258146004C93E4
135E0CB1A24E2CBE85258029004D9E34,Food-InspectionDetails?OpenView&RestrictToCategory=857EEE87842DA5AC852580BC00707CF2
6ABCDB08D74F164B85257DFC0048EBE0,Food-InspectionDetails?OpenView&RestrictToCategory=80E6AA41B250BAE5852581A60053B375
6ABCDB08D74F164B85257DFC0048EBE0,Food-InspectionDetails?OpenView&RestrictToCategory=7EBADEB4C79F5E78852581B4005B3790
6ABCDB08D74F164B85257DFC0048EBE0,Food-InspectionDetails?OpenView&RestrictToCategory=7ADE05CEEBBD2663852580D4004ECB65
6ABCDB08D74F164B85257DFC0048EBE0,Food-InspectionDetails?OpenView&RestrictToCategory=17FFEBA9475B194C852580D4004F296E
6ABCDB08D74F164B85257DFC0048EBE0,Food-InspectionDetails?OpenView&RestrictToCategory=A7B8788CD1BBE483852580A7005D273D
6ABCDB08D74F164B85257DFC0048EBE0,Food-InspectionDetails?OpenView&RestrictToCategory=3BB039FF441C38DA852580A7005E1F74
6ABCDB08D74F164B85257DFC0048EBE0,Food-InspectionDetails?OpenView&RestrictToCategory=5829CA242692821685257F5B005DFCFC
6ABCDB08D74F164B85257DFC0048EBE0,Food-InspectionDetails?OpenView&RestrictToCategory=7904BEE5A08C081385257F5B005D5153
6ABCDB08D74F164B85257DFC0048EBE0,Food-InspectionDetails?OpenView&RestrictToCategory=D297344D4E2A3A5385257E4B004E479B
6ABCDB08D74F164B85257DFC0048EBE0,Food-InspectionDetails?OpenView&RestrictToCategory=C2ABC12F7EAFAE3785257E4B004DE819
83382C964FCFEA2F85257F710068BD56,Food-InspectionDetails?OpenView&RestrictToCategory=25128C36239BBB65852580C100512E7D
136DDA179B35229A88257C780076AC20,Food-InspectionDetails?OpenView&RestrictToCategory=4223729FFB8ECA99852580C100511113
136DDA179B35229A88257C780076AC20,Food-InspectionDetails?OpenView&RestrictToCategory=CA4A7094B4DF6D7385257D9C004F01CA
24C541F89548169288257C780076AD33,Food-InspectionDetails?OpenView&RestrictToCategory=A6EB44BC927AE6C2852581930068C792
24C541F89548169288257C780076AD33,Food-InspectionDetails?OpenView&RestrictToCategory=E18B74F261C0AA2A8525819300695B74
24C541F89548169288257C780076AD33,Food-InspectionDetails?OpenView&RestrictToCategory=500008D8F601607F852580AA005B70DA
24C541F89548169288257C780076AD33,Food-InspectionDetails?OpenView&RestrictToCategory=EAB3488E519F2D27852580AA005B5BDC
24C541F89548169288257C780076AD33,Food-InspectionDetails?OpenView&RestrictToCategory=7B08CE4509FE43C38525804A0057E9DC
24C541F89548169288257C780076AD33,Food-InspectionDetails?OpenView&RestrictToCategory=69AAD05B9AD9E0C58525804A0058D3F7
24C541F89548169288257C780076AD33,Food-InspectionDetails?OpenView&RestrictToCategory=B7D210119319421185257F33006B5539
24C541F89548169288257C780076AD33,Food-InspectionDetails?OpenView&RestrictToCategory=38B7AF72A79D61D085257F33006B60F3
24C541F89548169288257C780076AD33,Food-InspectionDetails?OpenView&RestrictToCategory=0870F1E70AB6BA0F85257EB2006C58CC
24C541F89548169288257C780076AD33,Food-InspectionDetails?OpenView&RestrictToCategory=7E5D5A183290574585257EB2006C5680
24C541F89548169288257C780076AD33,Food-InspectionDetails?OpenView&RestrictToCategory=DDAE6E681B7578D785257DEA005AEFF2
24C541F89548169288257C780076AD33,Food-InspectionDetails?OpenView&RestrictToCategory=42CC38DDF446DB8085257DEA005AE902
24C541F89548169288257C780076AD33,Food-InspectionDetails?OpenView&RestrictToCategory=C2C330CD575714E285257D65005963DE
24C541F89548169288257C780076AD33,Food-InspectionDetails?OpenView&RestrictToCategory=C93A5887EF40F5A985257D65005CF68C
31079D789C32039088257C780076AFAB,Food-InspectionDetails?OpenView&RestrictToCategory=462BF0E86BCF6552852580DC0060EBEF
31079D789C32039088257C780076AFAB,Food-InspectionDetails?OpenView&RestrictToCategory=D642576579CC420B85257F8D0056997D
31079D789C32039088257C780076AFAB,Food-InspectionDetails?OpenView&RestrictToCategory=18114F03EF83495585257DFF0063C260
31079D789C32039088257C780076AFAB,Food-InspectionDetails?OpenView&RestrictToCategory=A6999EDE36C31D0685257CCA00516F38
C77134B82F9C618488257C780076AB45,Food-InspectionDetails?OpenView&RestrictToCategory=CC13CCE8722FC88A85258124006AA023
C77134B82F9C618488257C780076AB45,Food-InspectionDetails?OpenView&RestrictToCategory=2A9E620A1EA15C4E852580B4005B6018
C77134B82F9C618488257C780076AB45,Food-InspectionDetails?OpenView&RestrictToCategory=065DFCE802C206C185257F960052EAD2
C77134B82F9C618488257C780076AB45,Food-InspectionDetails?OpenView&RestrictToCategory=5F0D69229C2D86B085257F1D0051747F
C77134B82F9C618488257C780076AB45,Food-InspectionDetails?OpenView&RestrictToCategory=5DB0FC4C0475693885257E36005059E6
C77134B82F9C618488257C780076AB45,Food-InspectionDetails?OpenView&RestrictToCategory=DF43C243FB0A4F6E85257DA200570196
C77134B82F9C618488257C780076AB45,Food-InspectionDetails?OpenView&RestrictToCategory=3DF8B422BE67700085257CD10051DD98
7A11BA70C7C4A09188257C780076B3A6,Food-InspectionDetails?OpenView&RestrictToCategory=EFFC4196C654CD4D852581A100690B60
7A11BA70C7C4A09188257C780076B3A6,Food-InspectionDetails?OpenView&RestrictToCategory=488454AAC6004926852580D10070EC94
7A11BA70C7C4A09188257C780076B3A6,Food-InspectionDetails?OpenView&RestrictToCategory=8B34A7FE3006973B852580AE0072549A
7A11BA70C7C4A09188257C780076B3A6,Food-InspectionDetails?OpenView&RestrictToCategory=1AE406F249CD89ED85257F37005C915E
7A11BA70C7C4A09188257C780076B3A6,Food-InspectionDetails?OpenView&RestrictToCategory=52D53461DCBB5EBA85257EAB0062E8BF
7A11BA70C7C4A09188257C780076B3A6,Food-InspectionDetails?OpenView&RestrictToCategory=EB990D0278059AFE85257DF90058B1AD
7A11BA70C7C4A09188257C780076B3A6,Food-InspectionDetails?OpenView&RestrictToCategory=997271DFEA30840E85257DF9005889B9
7A11BA70C7C4A09188257C780076B3A6,Food-InspectionDetails?OpenView&RestrictToCategory=64918E738F3BFC7385257D3F0076CB24
7A11BA70C7C4A09188257C780076B3A6,Food-InspectionDetails?OpenView&RestrictToCategory=D104452E4077D9E785257D3F00776661
41D07EF91D6BB52C88257C780076B0AE,Food-InspectionDetails?OpenView&RestrictToCategory=E55B890E4551241F8525815B0069833A
41D07EF91D6BB52C88257C780076B0AE,Food-InspectionDetails?OpenView&RestrictToCategory=16857291AA8804BA852580A40074D0B2
41D07EF91D6BB52C88257C780076B0AE,Food-InspectionDetails?OpenView&RestrictToCategory=4E06FC1E0DE021A385258005004CF294
41D07EF91D6BB52C88257C780076B0AE,Food-InspectionDetails?OpenView&RestrictToCategory=02A3F12010E6921785257F11007096EE
41D07EF91D6BB52C88257C780076B0AE,Food-InspectionDetails?OpenView&RestrictToCategory=0B10627F7FE32B8585257E910059B542
41D07EF91D6BB52C88257C780076B0AE,Food-InspectionDetails?OpenView&RestrictToCategory=4FEA39EC2259B25E85257DC800590F77
41D07EF91D6BB52C88257C780076B0AE,Food-InspectionDetails?OpenView&RestrictToCategory=452AB2A8B892A8D585257D89006800D5
41D07EF91D6BB52C88257C780076B0AE,Food-InspectionDetails?OpenView&RestrictToCategory=8536E20895AE405C85257D4D005A10C4
6C89BDF1A747705488257C780076AAB0,Food-InspectionDetails?OpenView&RestrictToCategory=5D84456FF8388FD2852580C30076C409
6C89BDF1A747705488257C780076AAB0,Food-InspectionDetails?OpenView&RestrictToCategory=97E7A93B8D20D26385257F230053EDB5
0369FC12D4A3315088257C780076B760,Food-InspectionDetails?OpenView&RestrictToCategory=19C6A3C042E2AC2B852581450064F731
0369FC12D4A3315088257C780076B760,Food-InspectionDetails?OpenView&RestrictToCategory=A4DA94A88C4F50538525803D0067ECE9
0369FC12D4A3315088257C780076B760,Food-InspectionDetails?OpenView&RestrictToCategory=F12CED01832AAC3685257F950058531C
0369FC12D4A3315088257C780076B760,Food-InspectionDetails?OpenView&RestrictToCategory=C2CC11570709E92185257EF8005CA02E
